playlist_index,video_url,video_id,title,channel,caption,error
170,https://www.youtube.com/watch?v=IVJNE7rGbHE,IVJNE7rGbHE,당신은 호야인가요? ｜강형욱의 소소한 Q&A,강형욱의 보듬TV,5 4 [음악] c55 아 어 자 뭐 들 수도 있고 아닐 수도 있고 4 조금 풀어 초 4 아 주로 젊은 이미 질문을 주셨습니다 진짜 호야 맞나요 그리고 황씨는 강아지 강씨가 맞으시죠 어쩜 그렇게 강아지 마음을 잘 하시는지 라고 질문을 주셨습니다 어근 칭찬으로 듣고 있어요 강아지를 그만큼 잘 이해하고 있고 또 강아지처럼 생각한다 라는 것 같아서 호야 맞느냐는 또 강아지 감시 아니 있냐 라고 하는 이야기를 하시는 처음에는 당황했지만 없이 당했죠 왜 나옵니다 근데 지금은 너무 재미있게 듣고 있고 너무 감사하고 기쁘답니다 어제가 좀 추천해 드리고 싶은 게 있어요 여러분들도 빨리 은과 대화를 할 수 있습니다 어 이 책 정말 좋다 다른 사람들한테 알려주고 싶었다 라고 하는 책이 있었는데 그 책이 바로 이 책입니다 마방 카믹 시그널 이라고 하는 책이에요 이게 트레이드 가지라고 1 굉장히 세계적으로 유명하신 카밍 시그너 반력 은행동 검과 이신데 제가 이 책을 너무 우리나라의 수간 하고 싶어서 선생님 한테 어 그냥 비책 내가 한국에서 출판 해도 되냐고 그래서 정말 계획을 했어요 시간이 좀 걸렸습니다 왜냐면 책을 내는 과정들이 언어 먹지 않으니까 어 사진도 우리 곧 음에서 가질 수 있고 함수도 하면서 세계 이게 드디어 나왔습니다 안력을 행동 하나하나를 설명하는 어 내용의 그리구요 여기 카비 시그너 14개 에 대한 관찰 노트 가 있습니다 그래서 한번 직접 이걸 보면서 체크 한번 해보세요 그러면 은 정말 언젠가 부터는 반해 반력 이는 지금 현재 이런 기분이 겠구나 라는 것들이 눈에 보이면서 아마 여러분들한테 는 새로운 시각과 새로운 감정이 생길 거예요 어디서든 다 어 구매 하실 수 있으실 겁니다 많은 분들이 이게 받으셨으면 좋겠구요 4 안되시면 빌려 보세요 도서관은 있지않을까요 으 5 네 감사합니다,
171,https://www.youtube.com/watch?v=poxwdQiebF8,poxwdQiebF8,"산책하다 신발을 무는 강아지, 이유가 있나요? ｜강형욱의 소소한 Q&A",강형욱의 보듬TV,5 4 [음악] co2 쪼금 차 장 어 어 이유가 있죠 그럼요 원 스타일을 읽어보겠습니다 김민준이 뭐 편 책 중에 이렇게 계속 신발을 물어요 신나게 뛰다가 달려와서 제 발을 물고 옆에 있던 언니 발 도구입니다 도대체 왜이러는걸까요 제가 이어 영상 a 따라 가거든요 영상을 해볼까요 얼어 쿠나 아 이거 너무 간단합니다 어린데 의식 거기다 호 훨씩 곡인데 벌이 더 늘 깨어 문화 특히 냐 발을 깨문다 왜냐면 웰시코기 라는 견종 자체가 옛날에 황소의 뒷다리를 깨물면서 몰이를 하던 친구들이에요 제외시 펍 이들은 장난으로 와 발이 다 꽉 움직인다 라고 하면서 이렇게 발가락이나 손가락 이나 이런걸 많이 깨우는데 지금 이거는 3 책을 할 때 신발을 식구 걸어 다니지 잖아요 활동에 있는 그 실타래 이거 가지고 장난치고 싶은 건데 보다는 이렇게 한번 해보세요 지금 딱 산책 연습을 해야 되는 시기 니까 아까 제가 정말 좋아하는 인형 있죠 그거 들고 다니면서 장난 쳐 주면서 선택하시면 의 아마 훨씬 어이 층위가 신발보다 낸 보호자 님 손에 들고 있는 장난감을 좋아하면서 같이 이렇게 걸을 수 있지 않을까 싶어 이거 나쁜 행동이 아니라 너무 염려 하지 마시구요 웰시코기 엉덩이 보고 입양한 사람들 많은데 2 시 폭이 엄청 때 물어요 아 줘 이건 많이 어색해 주시고 많이 놀게 해 주시고 그러면은 좋지 않을까 있습니다 좀 자 소소한 캐리 무의 채택되신 분들께는 특허받은 자유시 퀄리티의 허리 아에서 달력은 잘 인식을 합니다 질문 많이 해주세요 자 오오오,
172,https://www.youtube.com/watch?v=mbql6-rZWX8,mbql6-rZWX8,A dog drops food. Is he asking to share it? ｜Kang Hyung-wook's Small Q&A,강형욱의 보듬TV,5 4 [음악] c55 아니오 아닙니다 네 사람이 왔습니다 아 김세정 님이 올려 주셨는데요 사료를 먹기 시작하면 몇 알을 입에 물고 안방 으로 입니다 그런 다음에 보란듯이 바닥에 떨어뜨리는 데 요 나누어 업자는 걸까요 아니에요 이게 자 양한 이유들이 있어요 첫번째는 지금 눌러 있는 밥그릇에 위치가 강아지가 마음껏 먹을 수 없는 위치인 경우들이 있어요 밥을 그렇게 노출되어 있는 곳에서 먹는 것을 좋아하지 않아요 뭐 소리에 얼굴을 대고 이렇게 고개를 밑으로 한 다음에 밥을 먹고 싶어 해요 또 하나 닭 요한 가정식 4 내가 먹을 때 다른 강아지 않다 타겟이 된다 라고 생각해요 그래서 하루에 가가지고 입이 한 꿈 치고 언니가 이에 가서 먹는 친구가 있어요 마지막 세번째 인데요 어쩌면 은 밤 작 먹을때마다 고전 님이 칭찬을 해 줬거든요 아 이뻐 해 줘서 이런 행동이 나타나는 걸 수도 있어요 사실 이런 행동을 한다는 것 자체가 강아지가 무언가 불안이 있다라는 거에요 고라니 있어서 내가 정말 좋아하는 음식을 그 장소와 하니 빠르 곳에서 먹는 거죠 3장 님 지금 친구가 조금은 어딘가 불편할 수 있어요 여러가지를 추 할 수 있을 것 같은데 보호자 님도 제가 말씀드린 답변 듣고 한번 이 상황을 파악해 보시면 좋을 것 같습니다 예 아 소소한 쾌히 실물 채택 되신 분들께는 특허받은 자야지 쏠리기 케어 버프 코리아에서 관련은 자연식을 지금 가요를 이세요 으,
173,https://www.youtube.com/watch?v=TMZnSiN2674,TMZnSiN2674,"가족끼리 말다툼 후, 화목한 모습을 보여줘야 하나요? ｜강형욱의 소소한 Q&A",강형욱의 보듬TV,5 4 [음악] co-op out on 그거 참 예진 이미 타이어를 지었습니다 가족끼리 사소한 말다툼을 하면 강아지들은 불안해 하나요 말다툼 후 강아지에게 화이 하는 장면이나 화목한 모습을 연출 해 주어야 하나요 걔들은 보호자가 싸우면 우리 공동체의 문제가 생겼다는 생각을 하고 그거를 해소하고 싶어요 머리 가족 지금 문제 많으니까 우리 주변에 오지마 더 문제 커지면 안되잖아 나는 마음으로 주변에 조그마한 자극이 라도 들 그걸 경계하고 재는 친구들이 굉장히 많아요 보호자들의 다툼을 강아지는 정말 많이 불안해요 보통 인간적인 반려 분들은 그렇게 다툰 이후에 우리가 아 미안해요 사랑해요 라고 해도 아마 강아지가 오해를 풀 지는 않을 거에요 그래서 더 좋은 방법 알려드릴게요 만약에 되요 엄마 싸운 거에요 봐야 하는 모습을 강아지한테 보여주고 싶어요 그러면 엄마에게 택은 하실때 강아지랑 같이 엄마 마중 나갔어요 볼모 께서 엄마와 걸어오면 어 엄마 다 엄만 택하자 이런 강아지도 엄마 보고 막 즐거워하고 그 과정 자체가 엄마랑 나 강아지 이 셋이 있을 때 즐거움을 느낀다 라는 것을 한번 더 재 확인 시켜줄 수 있으니까 그렇게 하시면 너무 좋지 않을까 싶습니다 서서 한 qna 질문에 채택되지 분들께는 특허받은 자유시 홀리 케어 버프 커리 하에서 반려견 자연식 을 들어도 분 아니세요 으 으 [음악],
174,https://www.youtube.com/watch?v=dZLcaofZo8c,dZLcaofZo8c,"허공에 짖는 강아지, 귀신을 보는 걸까요? ｜강형욱의 소소한 Q&A",강형욱의 보듬TV,5 4 아 예 아 아니에요 아닙니다 아닙니다 네 뭐 사연을 읽어 볼게요 김수현님 강아지가 허공에 으르렁거리며 치는거 진짜 저희는 보이지 않는 귀신이 있는 걸까요 사실적으로 는 그렇지 않죠 그 텅 걔들은 사람보다 조금 더 귀가 밝아서 윗집에 악단 해머 진동 또 소음 박해 지나가는 어떤 사람이 어떤 목소리에 자극을 받기도 해요 그런데 그냥 정말 정말 소리가 나지 않았는데 각 음식들도 뭐 쉬우 뭔가 고로 와 짖는 강아지 들이 있어요 정말 뜬금없이 저요 그런 친구들은 어쩌면 지금 현재 만성 스트레스 라고 하는 것에 만성적인 신경 장애를 겪고 있는 친구들이 단오 그래요 도시에 살고 있는 하는 발현 들에게서 보여지는 행동 중에 하나에요 그런데 정말 우리 강아지가 술 스 하나도 맞지 않는다 정말 멋쟁이 더 라고 하면 뭐 그럼 그 수가 없네요 얘가 틀 보자 님 너무 수고하셨고 네 제가 수가 있죠 사실 아아아 빈 표현 님 내 감사합니다 이런 답변이 좀 되셨기를 바래요 아 서서 한 qna 질문에 채택되지 분들께는 특허받은 자유시 홀케 머프 크리 하에서 반려견 자연식 요새 분 아니세요 으 으 [음악],
175,https://www.youtube.com/watch?v=cOj9UE_6oeE,cOj9UE_6oeE,강아지도 사람이 슬퍼하는 걸 알까요? ｜강형욱의 소소한 Q&A,강형욱의 보듬TV,5 4 co 으 그럼 요 알죠 당연히 할까 5년 님이 보내 주셨구요 강아지도 사람이 슬퍼하는 걸 아나요 제가 울고 있는 걸 눈치 채면 문앞에 와서 낀 것 이거나 무릎 위에 올라와서 얼굴이나 손 같은 데를 울음이 그칠 때까지 계속해서 할텐데 제가 우는게 저희 강아지를 불안하게 만드는 건 아닌지 걱정이 됩니다 그럴 때 어떻게 해서 안심 시켜 줘야 하는지 모르겠습니다 어 걔들 위엄 4 보호자 의 감정을 파악하는 아주 놀라운 여기 있어요 반려견이 우리 보호자 의 슬픔과 감정을 어떻게 느끼고 있는지 어떤 감정인지 어떤 상황인지 이런 것들을 보호자인 표정이 아니라 냄새 아니면 직감 이런걸로 다 알거든요 귀 친구들은 보호되는 얘기해서 행복하기를 가야 갖고 있기 때문에 아마 보호자 님이 더 이상 울지 않는 거지 i 친구들한테도 을 거고요 아니 뭐가 그렇게 슬프 길래 에 이르 보자 님께서 어 자주 오실까 강아지도 담아보자 님을 걱정 될 거고요 보호자 님이 기운 차려 주시고 좋은 일 많이 있으시다면 아마 우리 강아지도 훨씬 더 나아지지 않을까 싶어요 힘내시구요 우리 강아지는 우리 온 연임 밖에 없잖아요 4 중요하세요 [음악] 아 네 소소한 qna 실무 4 채택되신 분께는 특허받은 자연식 폴리 케어 오브 코리아 에서 알려준 자연식을 분해를 아니 올려주세요 you,
176,https://www.youtube.com/watch?v=Kc32ieJwbAc,Kc32ieJwbAc,강아지도 결벽증이 있나요? ｜강형욱의 소소한 Q&A,강형욱의 보듬TV,5 4 [음악] co2 쫙 왜 될 쭉 아 아니 그렇죠 박주영 님이 보내주신 사연입니다 강아지도 결벽증 있나요 아기가 똥을 싸면 땅에 떨어지기 무섭게 조망을 합니다 그래서 2월에 떨어지고 이상한 곳에 떨어져요 이에 응가를 싸는 중에 어딘가로 막 간다는 거죠 그래서 이불이나 아니면 그 외에 다른 곳에 떨어진다는 것 같아요 그리고 슬쩍 와서 냄새를 맡고는 다시 이렇게 도망간다 아 라고 하는 것 같은데 제 생각에는 어 조금 다른 것 같아요 강아지가 응가를 1 라고만 하면 놀래킨 다거나 말을 벗어나거나 이 또 뭔가 했을 거에요 강아지가 등 가를 땅에 떨어뜨리기 전에 걸 받으려고 했잖아요 아니면 응가 실수를 조금 했을 때 내가 는 야 너 그간 어떻게 해 라고 했다 거나 또는 완전 반대로 응가를 잘해서 칭찬을 들으려고 아 이럴 때 박수 치면서 소리지르면서 또 하잖아요 근데 이제 관련 들한테 는 굉장히 없고 어렵고 고 5단 님에게 내가 소변 대변 하는 모습을 보고싶지 않아 저도 있거든요 그래서 나의 어 과오를 한 번 되돌아보고 문제 원인을 파악할 수 있을 것 같으니까요 우리 죄 없이 너무 염려 하지 마시구요 강아지 어 한 번 잘 관찰해 보세요 예 아 네 소소한 qna 실무 4 채택되신 분께는 특허받은 자연식 콜리 케어 오브 코리아 에서 관련된 자연식을 분해 될 그 안이 올려주세요 으 으,
177,https://www.youtube.com/watch?v=SWblEuV3Z8w,SWblEuV3Z8w,"산책 후 이불에 등을 비비는 강아지, 간지러워서 그런 건가요? ｜강형욱의 소소한 Q&A",강형욱의 보듬TV,[음악] [음악] 짠 어 아닙니다 오현정 님이 보내주신 사연입니다 강아지가 산책을 다녀오면 이불에 곧장 뛰어들어서 배를 보이고 부비부비를 합니다 기분이 좋아서 그런 건가요 간지러워서 그런 건가요 기분이 좋아서 그런 거일 수도 있고 아니면은 산책이 조금 내가 어렵고 조금은 좀 긴장되고 그러면 그럴 수도 있어요 오토바이가 웅 지나가고 자동차가 웅 지나가고 내가 호기심이 좀 생겨서 가고 싶은 것이 있었는데 가면은 안 되고 놀라는게 많고 제재게 많고 하고 싶은 거를 하고 싶은데 하지 못하게 됐을 때 집에 와서 슈퍼소닉이대형 다리 안 보일 정도로 막 뛰어다니기도 하고요 지금처럼 막 등을 구이기도 합니다 너무 뭐 걱정하거나 그럴 필요는 없으시고요 한번 이렇게 하고 난 다음에 다시 한번 산책에 나갔다 와 보세요 그런데 나갔다 왔는데도 또 이걸 한다라고 하면 진짜 산책이 좋아서 이러는 거고요 이거를 하지 않는다라고 하면 기분은 좋았는데 조금 부족했던 거일 수 있어요 그때 행동에 따라 따라서 그 앞의 행동이 진짜 무엇 있는지를 알 수 있지 않을까 싶습니다 너무 걱정마세요 연정님네 아네 소소한 q&a 질문에 채택되신 분께는 특허받은 자연식 홀리케어바프 코리아에서 반려견 자연식을 보내드립니다 문 많이 올려주세요 [음악],
178,https://www.youtube.com/watch?v=MkqIdPSA_Ao,MkqIdPSA_Ao,"방을 옮겨가며 잠을 자는 강아지, 이유가 있나요? ｜강형욱의 소소한 Q&A",강형욱의 보듬TV,5 4 c55 4 오 오오 예 있어요 네 이제 4시 5 지우 성웅 이 보내셨습니다 1년 4개월 된 암컷 비중을 키우고 있는데요 밤에 가족들이 불 끄고 잠자리에 들면 강아지가 여동생 방 침대에 가서 잠을 자다가 새벽 3시에서 4시까지 나면 제방 침대로 옮겨 와서 잠을 잡니다 이렇게 장소를 바꿔가며 자는건 왜 그럴까요 어제 생각에는 우리 지음 손님이 좀 깨진 것 같아요 내 옆에 있으면 내용의 차지 예 아따 은지야 예 예 어 개들의 우리 가족의 안전을 매번 까기 나오실 거에요 뭐 자기가 다 가 일어나서 구입해 갔다가 또 다른 사람들에게 갔다가 이렇게 번갈아 가면서 계속 사람들을 관찰해요 우리 가족들의 요 이거 어렸을 때 보면 우리 엄마 나 봐봐 자고 있으면 에 들어와서 이렇게 미리 없이 강아지가 그렇게 까지는 못하지만 잘자 나 안전 1 * 일은 없나 계속 확인하면서 머시따 움직여 지식인들이 맛이 이제 그러다가 어쩌고 안정적이게 되고 우리 가족들이 확실하게 건강 할 거라고 생각을 하고 성숙한 열게 되면 이런 것들이 훨씬 훨씬 줍니다 근데 이렇게 저녁에 계속 일어나서 보고자 님들 한번씩 확인하는 것은 나쁘지 않은 거에요,
179,https://www.youtube.com/watch?v=uQ10VpJ8xNo,uQ10VpJ8xNo,"외출 시 바지를 무는 강아지, 나가지 말라는 건가요? ｜강형욱의 소소한 Q&A",강형욱의 보듬TV,5 4 ce 4 5 그런거 뭐 예 그럴 가능성이 커요 최다은 님이 보내주신 사연입니다 저희 g 애기가 이상하게 가족 중에 제가 나갈 때만 화난 것처럼 이빨을 드러내고 자국인 함께 발목이나 바지 밑단을 물어요 혹시 제가 나가지 말라고 하는 의미인가요 혼자있는게 휠체어 이렇게 행동을 해야 해 줘야 될 거야 또 하나는 보호자를 그렇게 걱정하여 있는 상태 주시겠어요 너와나 봐도 되어서 너가 나가서 잘 있을 수 있겠어 나가지 마 칩의 있어 어디에나 봐라 이런 경우에 강아지가 보호자를 모든 얘기 하는 경우가 있어요 처음에는 타워 나 혼자 있는게 본 슈어 라고 시작했던 분리 불안이 보호대 님 의 과잉 보 로 인해서 요구 저 가 되게 되요 제가 봤을때에는 우리 보호자 님 나갈 때만 이렇게 얼렁 거리는 건 절대 아니에요 이런 강아지들의 특징 2 골든 이 법에서 잠이 드는 거예요 어 자 이제 문 완전 맛으로 다 일어나야지 라고 강아지를 내리려고 하는순간 어 하게 되는 경우들이 많아요 체온이 j 영상 보시면 댓글을 달아 주세요 만약에 실제로 제가 말한게 봤다면 참나리 필요한 상태에요 4 반려견의 고유의 특성 알고 싶으신가요 나는 어떤 견종의 강아지와 잘 맞는지 궁금하세요 진심 생활밀착형 변종 탐구 가 경우에 변증 백과에서 그 탑을 찾아드립니다 걸리고 5시에 만나 체 tel 5,
